date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:26:00	104750/104750	---M-Z	200	added ('OK')	text/html	date:Fri,%2009%20Jan%202026%2016:25:56%20GMT	https://discoveraveiro.pt/politica-privacidade/	C:/Users/Administrator/Desktop/Copier-pic/d/discoveraveiro.pt/politica-privacidade/index.html	(from https://discoveraveiro.pt/)
16:26:00	1191/1191	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2006%20Feb%202025%2017:27:26%20GMT	https://discoveraveiro.pt/wp-includes/js/mediaelement/mediaelement-migrate.min.js?ver=6.9	C:/Users/Administrator/Desktop/Copier-pic/d/discoveraveiro.pt/wp-includes/js/mediaelement/mediaelement-migrate.mind4d0.js	(from https://discoveraveiro.pt/)
16:26:00	1107/1107	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2006%20Feb%202025%2017:27:26%20GMT	https://discoveraveiro.pt/wp-includes/js/mediaelement/wp-mediaelement.min.js?ver=6.9	C:/Users/Administrator/Desktop/Copier-pic/d/discoveraveiro.pt/wp-includes/js/mediaelement/wp-mediaelement.mind4d0.js	(from https://discoveraveiro.pt/)
16:26:00	31771/31771	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2031%20Jul%202025%2017:27:21%20GMT	https://discoveraveiro.pt/wp-content/plugins/auxin-elements/public/assets/js/plugins.min.js?ver=2.17.9	C:/Users/Administrator/Desktop/Copier-pic/d/discoveraveiro.pt/wp-content/plugins/auxin-elements/public/assets/js/plugins.minc7fa.js	(from https://discoveraveiro.pt/)
16:26:01	7258/7258	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2025%20Sep%202025%2009:15:48%20GMT	https://discoveraveiro.pt/wp-content/cache/autoptimize/autoptimize_single_0c74d291dd1aa77e295ee1292a4f5c95.php?ver=2.17.9	C:/Users/Administrator/Desktop/Copier-pic/d/discoveraveiro.pt/wp-content/cache/autoptimize/autoptimize_single_0c74d291dd1aa77e295ee1292a4f5c95c7fa.php	(from https://discoveraveiro.pt/)
16:26:01	582/582	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2025%20Sep%202025%2009:15:48%20GMT	https://discoveraveiro.pt/wp-content/cache/autoptimize/autoptimize_single_084e86263abafed115cc6796aa16e7bc.php?ver=1.6.7	C:/Users/Administrator/Desktop/Copier-pic/d/discoveraveiro.pt/wp-content/cache/autoptimize/autoptimize_single_084e86263abafed115cc6796aa16e7bc694e.php	(from https://discoveraveiro.pt/)
16:26:01	1117/1117	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2025%20Sep%202025%2009:15:48%20GMT	https://discoveraveiro.pt/wp-content/cache/autoptimize/autoptimize_single_db9f5e038f7d56227f9e8a80885da8f0.php?ver=2.3.10	C:/Users/Administrator/Desktop/Copier-pic/d/discoveraveiro.pt/wp-content/cache/autoptimize/autoptimize_single_db9f5e038f7d56227f9e8a80885da8f042d8.php	(from https://discoveraveiro.pt/)
16:26:01	1801/1801	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2031%20Jul%202025%2017:27:14%20GMT	https://discoveraveiro.pt/wp-content/plugins/elementor/assets/lib/jquery-numerator/jquery-numerator.min.js?ver=0.2.1	C:/Users/Administrator/Desktop/Copier-pic/d/discoveraveiro.pt/wp-content/plugins/elementor/assets/lib/jquery-numerator/jquery-numerator.min3958.js	(from https://discoveraveiro.pt/)
16:26:02	2265/2265	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2025%20Sep%202025%2009:15:48%20GMT	https://discoveraveiro.pt/wp-content/cache/autoptimize/autoptimize_single_cd32e8f0a806740a38b6f4dae2dc35ed.php?ver=1.9.7	C:/Users/Administrator/Desktop/Copier-pic/d/discoveraveiro.pt/wp-content/cache/autoptimize/autoptimize_single_cd32e8f0a806740a38b6f4dae2dc35eded19.php	(from https://discoveraveiro.pt/)
16:26:02	21464/21464	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2006%20Feb%202025%2017:27:26%20GMT	https://discoveraveiro.pt/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3	C:/Users/Administrator/Desktop/Copier-pic/d/discoveraveiro.pt/wp-includes/js/jquery/ui/core.minb37e.js	(from https://discoveraveiro.pt/)
16:26:02	4402/4402	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2006%20Feb%202025%2017:27:26%20GMT	https://discoveraveiro.pt/wp-includes/js/jquery/ui/controlgroup.min.js?ver=1.13.3	C:/Users/Administrator/Desktop/Copier-pic/d/discoveraveiro.pt/wp-includes/js/jquery/ui/controlgroup.minb37e.js	(from https://discoveraveiro.pt/)
16:26:02	4348/4348	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2006%20Feb%202025%2017:27:26%20GMT	https://discoveraveiro.pt/wp-includes/js/jquery/ui/checkboxradio.min.js?ver=1.13.3	C:/Users/Administrator/Desktop/Copier-pic/d/discoveraveiro.pt/wp-includes/js/jquery/ui/checkboxradio.minb37e.js	(from https://discoveraveiro.pt/)
16:26:02	6154/6154	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2006%20Feb%202025%2017:27:26%20GMT	https://discoveraveiro.pt/wp-includes/js/jquery/ui/button.min.js?ver=1.13.3	C:/Users/Administrator/Desktop/Copier-pic/d/discoveraveiro.pt/wp-includes/js/jquery/ui/button.minb37e.js	(from https://discoveraveiro.pt/)
16:26:03	7676/7676	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2006%20Feb%202025%2017:27:26%20GMT	https://discoveraveiro.pt/wp-includes/js/jquery/ui/spinner.min.js?ver=1.13.3	C:/Users/Administrator/Desktop/Copier-pic/d/discoveraveiro.pt/wp-includes/js/jquery/ui/spinner.minb37e.js	(from https://discoveraveiro.pt/)
16:26:03	15660/15660	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2001%20Aug%202025%2022:17:45%20GMT	https://discoveraveiro.pt/wp-content/plugins/auxin-shop/public/assets/js/shop.min.js?ver=2.1.7	C:/Users/Administrator/Desktop/Copier-pic/d/discoveraveiro.pt/wp-content/plugins/auxin-shop/public/assets/js/shop.mine7f3.js	(from https://discoveraveiro.pt/)
16:26:03	5661/5661	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2003%20Dec%202025%2015:01:36%20GMT	https://discoveraveiro.pt/wp-includes/js/dist/hooks.min.js?ver=dd5603f07f9220ed27f1	C:/Users/Administrator/Desktop/Copier-pic/d/discoveraveiro.pt/wp-includes/js/dist/hooks.minaf5f.js	(from https://discoveraveiro.pt/)
16:26:04	5314/5314	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2003%20Dec%202025%2015:01:36%20GMT	https://discoveraveiro.pt/wp-includes/js/dist/i18n.min.js?ver=c26c3dc7bed366793375	C:/Users/Administrator/Desktop/Copier-pic/d/discoveraveiro.pt/wp-includes/js/dist/i18n.min1cde.js	(from https://discoveraveiro.pt/)
16:26:04	12512/12512	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2025%20Sep%202025%2009:15:48%20GMT	https://discoveraveiro.pt/wp-content/cache/autoptimize/autoptimize_single_96e7dc3f0e8559e4a3f3ca40b17ab9c3.php?ver=6.1	C:/Users/Administrator/Desktop/Copier-pic/d/discoveraveiro.pt/wp-content/cache/autoptimize/autoptimize_single_96e7dc3f0e8559e4a3f3ca40b17ab9c39b2d.php	(from https://discoveraveiro.pt/)
16:26:04	13452/13452	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2025%20Sep%202025%2009:15:48%20GMT	https://discoveraveiro.pt/wp-content/cache/autoptimize/autoptimize_single_2912c657d0592cc532dff73d0d2ce7bb.php?ver=6.1	C:/Users/Administrator/Desktop/Copier-pic/d/discoveraveiro.pt/wp-content/cache/autoptimize/autoptimize_single_2912c657d0592cc532dff73d0d2ce7bb9b2d.php	(from https://discoveraveiro.pt/)
16:26:04	15720/15720	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2001%20Aug%202025%2022:18:16%20GMT	https://discoveraveiro.pt/wp-content/plugins/wp-ulike/assets/js/wp-ulike.min.js?ver=4.7.9.1	C:/Users/Administrator/Desktop/Copier-pic/d/discoveraveiro.pt/wp-content/plugins/wp-ulike/assets/js/wp-ulike.min34b9.js	(from https://discoveraveiro.pt/)
16:26:04	15315/15315	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2022%20Dec%202025%2015:03:34%20GMT	https://discoveraveiro.pt/wp-content/plugins/woocommerce/assets/js/sourcebuster/sourcebuster.min.js?ver=10.0.5	C:/Users/Administrator/Desktop/Copier-pic/d/discoveraveiro.pt/wp-content/plugins/woocommerce/assets/js/sourcebuster/sourcebuster.minb23e.js	(from https://discoveraveiro.pt/)
16:26:05	2346/2346	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2022%20Dec%202025%2015:03:34%20GMT	https://discoveraveiro.pt/wp-content/plugins/woocommerce/assets/js/frontend/order-attribution.min.js?ver=10.0.5	C:/Users/Administrator/Desktop/Copier-pic/d/discoveraveiro.pt/wp-content/plugins/woocommerce/assets/js/frontend/order-attribution.minb23e.js	(from https://discoveraveiro.pt/)
16:26:05	5908/5908	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2025%20Sep%202025%2009:15:49%20GMT	https://discoveraveiro.pt/wp-content/cache/autoptimize/autoptimize_single_7dbbd48efd1ce9c331a3644b059b1abb.php?ver=2.2.5	C:/Users/Administrator/Desktop/Copier-pic/d/discoveraveiro.pt/wp-content/cache/autoptimize/autoptimize_single_7dbbd48efd1ce9c331a3644b059b1abb5bf8.php	(from https://discoveraveiro.pt/)
16:26:05	535/535	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2025%20Sep%202025%2009:15:49%20GMT	https://discoveraveiro.pt/wp-content/cache/autoptimize/autoptimize_single_4079c2e34b0789552b1e31b81434125e.php?ver=2.9	C:/Users/Administrator/Desktop/Copier-pic/d/discoveraveiro.pt/wp-content/cache/autoptimize/autoptimize_single_4079c2e34b0789552b1e31b81434125e98a9.php	(from https://discoveraveiro.pt/)
16:26:05	5700/5700	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2031%20Jul%202025%2017:27:14%20GMT	https://discoveraveiro.pt/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.30.4	C:/Users/Administrator/Desktop/Copier-pic/d/discoveraveiro.pt/wp-content/plugins/elementor/assets/js/webpack.runtime.min8ca5.js	(from https://discoveraveiro.pt/)
16:26:06	48393/48393	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2031%20Jul%202025%2017:27:13%20GMT	https://discoveraveiro.pt/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.30.4	C:/Users/Administrator/Desktop/Copier-pic/d/discoveraveiro.pt/wp-content/plugins/elementor/assets/js/frontend-modules.min8ca5.js	(from https://discoveraveiro.pt/)
16:26:06	32876/32876	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2031%20Jul%202025%2017:27:13%20GMT	https://discoveraveiro.pt/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.30.4	C:/Users/Administrator/Desktop/Copier-pic/d/discoveraveiro.pt/wp-content/plugins/elementor/assets/js/frontend.min8ca5.js	(from https://discoveraveiro.pt/)
16:26:06	22387/22387	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2024%20Sep%202025%2022:02:11%20GMT	https://discoveraveiro.pt/wp-content/plugins/wp-smushit/app/assets/js/smush-lazy-load.min.js?ver=3.21.1	C:/Users/Administrator/Desktop/Copier-pic/d/discoveraveiro.pt/wp-content/plugins/wp-smushit/app/assets/js/smush-lazy-load.min1f75.js	(from https://discoveraveiro.pt/)
16:26:06	18905/18905	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2006%20Feb%202025%2017:27:26%20GMT	https://discoveraveiro.pt/wp-includes/js/underscore.min.js?ver=1.13.7	C:/Users/Administrator/Desktop/Copier-pic/d/discoveraveiro.pt/wp-includes/js/underscore.min3ab8.js	(from https://discoveraveiro.pt/)
16:26:06	1426/1426	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2006%20Feb%202025%2017:27:26%20GMT	https://discoveraveiro.pt/wp-includes/js/wp-util.min.js?ver=6.9	C:/Users/Administrator/Desktop/Copier-pic/d/discoveraveiro.pt/wp-includes/js/wp-util.mind4d0.js	(from https://discoveraveiro.pt/)
16:26:07	14751/14751	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2022%20Dec%202025%2015:03:34%20GMT	https://discoveraveiro.pt/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart-variation.min.js?ver=10.0.5	C:/Users/Administrator/Desktop/Copier-pic/d/discoveraveiro.pt/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart-variation.minb23e.js	(from https://discoveraveiro.pt/)
16:26:07	145904/145904	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2001%20Aug%202025%2013:05:51%20GMT	https://discoveraveiro.pt/wp-content/plugins/bdthemes-element-pack/assets/js/bdt-uikit.min.js?ver=3.17.11	C:/Users/Administrator/Desktop/Copier-pic/d/discoveraveiro.pt/wp-content/plugins/bdthemes-element-pack/assets/js/bdt-uikit.min673e.js	(from https://discoveraveiro.pt/)
16:26:07	1118/1118	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2001%20Aug%202025%2013:05:51%20GMT	https://discoveraveiro.pt/wp-content/plugins/bdthemes-element-pack/assets/js/common/helper.min.js?ver=7.12.2	C:/Users/Administrator/Desktop/Copier-pic/d/discoveraveiro.pt/wp-content/plugins/bdthemes-element-pack/assets/js/common/helper.min994d.js	(from https://discoveraveiro.pt/)
16:26:08	773/773	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2001%20Aug%202025%2013:05:51%20GMT	http://discoveraveiro.pt/wp-content/plugins/bdthemes-element-pack/assets/images/loading.svg	C:/Users/Administrator/Desktop/Copier-pic/d/discoveraveiro.pt/wp-content/plugins/bdthemes-element-pack/assets/images/loading.svg	(from https://discoveraveiro.pt/wp-content/cache/autoptimize/autoptimize_single_4351d12276b131ab0512759b068e85e3.php?ver=7.12.2)
16:26:08	559/559	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2031%20Jul%202025%2017:23:27%20GMT	http://discoveraveiro.pt/wp-content/themes/phlox-pro/css/images/svg/spinner-dark.svg	C:/Users/Administrator/Desktop/Copier-pic/d/discoveraveiro.pt/wp-content/themes/phlox-pro/css/images/svg/spinner-dark.svg	(from https://discoveraveiro.pt/wp-content/cache/autoptimize/autoptimize_single_856230f148eb2f699981fbaaddaf7866.php?ver=1.6.7)
16:26:08	35726/35726	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2031%20Jul%202025%2017:23:27%20GMT	http://discoveraveiro.pt/wp-content/themes/phlox-pro/css/images/svg/symbols.svg	C:/Users/Administrator/Desktop/Copier-pic/d/discoveraveiro.pt/wp-content/themes/phlox-pro/css/images/svg/symbols.svg	(from https://discoveraveiro.pt/wp-content/cache/autoptimize/autoptimize_single_99c68e7b183cca7a76e401919c312b18.php?ver=5.17.7)
16:26:09	547/547	---M--	200	added ('OK')	image/png	date:Thu,%2031%20Jul%202025%2017:23:27%20GMT	http://discoveraveiro.pt/wp-content/themes/phlox-pro/css/images/photoswipe/default-skin.png	C:/Users/Administrator/Desktop/Copier-pic/d/discoveraveiro.pt/wp-content/themes/phlox-pro/css/images/photoswipe/default-skin.png	(from https://discoveraveiro.pt/wp-content/cache/autoptimize/autoptimize_single_99c68e7b183cca7a76e401919c312b18.php?ver=5.17.7)
16:26:09	481/481	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2031%20Jul%202025%2017:23:27%20GMT	http://discoveraveiro.pt/wp-content/themes/phlox-pro/css/images/controls/arrows/small-arrow-down.svg	C:/Users/Administrator/Desktop/Copier-pic/d/discoveraveiro.pt/wp-content/themes/phlox-pro/css/images/controls/arrows/small-arrow-down.svg	(from https://discoveraveiro.pt/wp-content/cache/autoptimize/autoptimize_single_99c68e7b183cca7a76e401919c312b18.php?ver=5.17.7)
16:26:10	624/624	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2031%20Jul%202025%2017:23:27%20GMT	http://discoveraveiro.pt/wp-content/themes/phlox-pro/css/images/svg/leftarrow.svg	C:/Users/Administrator/Desktop/Copier-pic/d/discoveraveiro.pt/wp-content/themes/phlox-pro/css/images/svg/leftarrow.svg	(from https://discoveraveiro.pt/wp-content/cache/autoptimize/autoptimize_single_99c68e7b183cca7a76e401919c312b18.php?ver=5.17.7)
16:26:10	1061/1061	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2001%20Aug%202025%2022:18:16%20GMT	https://discoveraveiro.pt/wp-content/plugins/wp-ulike/assets/img/svg/loader.svg	C:/Users/Administrator/Desktop/Copier-pic/d/discoveraveiro.pt/wp-content/plugins/wp-ulike/assets/img/svg/loader.svg	(from https://discoveraveiro.pt/wp-content/plugins/wp-ulike/assets/css/wp-ulike.min.css?ver=4.7.9.1)
16:26:10	919/919	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2001%20Aug%202025%2022:18:16%20GMT	https://discoveraveiro.pt/wp-content/plugins/wp-ulike/assets/img/svg/like.svg	C:/Users/Administrator/Desktop/Copier-pic/d/discoveraveiro.pt/wp-content/plugins/wp-ulike/assets/img/svg/like.svg	(from https://discoveraveiro.pt/wp-content/plugins/wp-ulike/assets/css/wp-ulike.min.css?ver=4.7.9.1)
16:26:10	627/627	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2001%20Aug%202025%2022:18:16%20GMT	https://discoveraveiro.pt/wp-content/plugins/wp-ulike/assets/img/svg/love.svg	C:/Users/Administrator/Desktop/Copier-pic/d/discoveraveiro.pt/wp-content/plugins/wp-ulike/assets/img/svg/love.svg	(from https://discoveraveiro.pt/wp-content/plugins/wp-ulike/assets/css/wp-ulike.min.css?ver=4.7.9.1)
16:26:10	11548/11548	---M--	200	added ('OK')	image/png	date:Fri,%2001%20Aug%202025%2022:18:16%20GMT	https://discoveraveiro.pt/wp-content/plugins/wp-ulike/assets/img/icons/twitter-heart.png	C:/Users/Administrator/Desktop/Copier-pic/d/discoveraveiro.pt/wp-content/plugins/wp-ulike/assets/img/icons/twitter-heart.png	(from https://discoveraveiro.pt/wp-content/plugins/wp-ulike/assets/css/wp-ulike.min.css?ver=4.7.9.1)
16:26:12	1160/1160	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2001%20Aug%202025%2022:18:16%20GMT	https://discoveraveiro.pt/wp-content/plugins/wp-ulike/assets/img/svg/error.svg	C:/Users/Administrator/Desktop/Copier-pic/d/discoveraveiro.pt/wp-content/plugins/wp-ulike/assets/img/svg/error.svg	(from https://discoveraveiro.pt/wp-content/plugins/wp-ulike/assets/css/wp-ulike.min.css?ver=4.7.9.1)
16:26:12	911/911	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2001%20Aug%202025%2022:18:16%20GMT	https://discoveraveiro.pt/wp-content/plugins/wp-ulike/assets/img/svg/warning.svg	C:/Users/Administrator/Desktop/Copier-pic/d/discoveraveiro.pt/wp-content/plugins/wp-ulike/assets/img/svg/warning.svg	(from https://discoveraveiro.pt/wp-content/plugins/wp-ulike/assets/css/wp-ulike.min.css?ver=4.7.9.1)
16:26:13	231052/231052	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2031%20Jul%202025%2017:27:14%20GMT	https://discoveraveiro.pt/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.43.0	C:/Users/Administrator/Desktop/Copier-pic/d/discoveraveiro.pt/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons4518.eot	(from https://discoveraveiro.pt/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.43.0)
16:26:13	103208/103208	---MCZ	200	added ('OK')	font/woff2	date:Thu,%2031%20Jul%202025%2017:27:14%20GMT	https://discoveraveiro.pt/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.43.0	C:/Users/Administrator/Desktop/Copier-pic/d/discoveraveiro.pt/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons4518.woff2	(from https://discoveraveiro.pt/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.43.0)
16:26:13	126860/126860	---MCZ	200	added ('OK')	font/woff	date:Thu,%2031%20Jul%202025%2017:27:14%20GMT	https://discoveraveiro.pt/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.43.0	C:/Users/Administrator/Desktop/Copier-pic/d/discoveraveiro.pt/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons4518.woff	(from https://discoveraveiro.pt/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.43.0)
16:26:14	230892/230892	---MCZ	200	added ('OK')	font/ttf	date:Thu,%2031%20Jul%202025%2017:27:14%20GMT	https://discoveraveiro.pt/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.43.0	C:/Users/Administrator/Desktop/Copier-pic/d/discoveraveiro.pt/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons4518.ttf	(from https://discoveraveiro.pt/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.43.0)
16:26:14	352980/352980	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2031%20Jul%202025%2017:27:14%20GMT	https://discoveraveiro.pt/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.43.0	C:/Users/Administrator/Desktop/Copier-pic/d/discoveraveiro.pt/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons4518.svg	(from https://discoveraveiro.pt/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.43.0)
16:26:14	4598/4598	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2001%20Aug%202017%2003:43:52%20GMT	https://discoveraveiro.pt/wp-includes/js/mediaelement/mejs-controls.svg	C:/Users/Administrator/Desktop/Copier-pic/d/discoveraveiro.pt/wp-includes/js/mediaelement/mejs-controls.svg	(from https://discoveraveiro.pt/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.17)
16:26:15	151556/151556	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2031%20Jul%202025%2017:27:14%20GMT	https://discoveraveiro.pt/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/Users/Administrator/Desktop/Copier-pic/d/discoveraveiro.pt/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://discoveraveiro.pt/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.30.4)
16:26:15	151556/151556	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2031%20Jul%202025%2017:27:14%20GMT	https://discoveraveiro.pt/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/Users/Administrator/Desktop/Copier-pic/d/discoveraveiro.pt/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://discoveraveiro.pt/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.30.4)
16:26:15	81612/81612	---MCZ	200	added ('OK')	font/woff2	date:Thu,%2031%20Jul%202025%2017:27:14%20GMT	https://discoveraveiro.pt/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/Users/Administrator/Desktop/Copier-pic/d/discoveraveiro.pt/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://discoveraveiro.pt/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.30.4)
16:26:15	97804/97804	---MCZ	200	added ('OK')	font/woff	date:Thu,%2031%20Jul%202025%2017:27:14%20GMT	https://discoveraveiro.pt/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/Users/Administrator/Desktop/Copier-pic/d/discoveraveiro.pt/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://discoveraveiro.pt/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.30.4)
16:26:15	151368/151368	---MCZ	200	added ('OK')	font/ttf	date:Thu,%2031%20Jul%202025%2017:27:14%20GMT	https://discoveraveiro.pt/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/Users/Administrator/Desktop/Copier-pic/d/discoveraveiro.pt/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://discoveraveiro.pt/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.30.4)
16:26:16	749223/749223	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2031%20Jul%202025%2017:27:14%20GMT	https://discoveraveiro.pt/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/Users/Administrator/Desktop/Copier-pic/d/discoveraveiro.pt/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://discoveraveiro.pt/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.30.4)
16:26:16	34034/34034	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2031%20Jul%202025%2017:27:14%20GMT	https://discoveraveiro.pt/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/Users/Administrator/Desktop/Copier-pic/d/discoveraveiro.pt/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://discoveraveiro.pt/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.30.4)
16:26:16	34034/34034	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2031%20Jul%202025%2017:27:14%20GMT	https://discoveraveiro.pt/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/Users/Administrator/Desktop/Copier-pic/d/discoveraveiro.pt/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://discoveraveiro.pt/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.30.4)
16:26:16	13276/13276	---M-Z	200	added ('OK')	font/woff2	date:Thu,%2031%20Jul%202025%2017:27:14%20GMT	https://discoveraveiro.pt/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/Users/Administrator/Desktop/Copier-pic/d/discoveraveiro.pt/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://discoveraveiro.pt/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.30.4)
16:26:16	16276/16276	---M-Z	200	added ('OK')	font/woff	date:Thu,%2031%20Jul%202025%2017:27:14%20GMT	https://discoveraveiro.pt/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/Users/Administrator/Desktop/Copier-pic/d/discoveraveiro.pt/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://discoveraveiro.pt/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.30.4)
